dma_boundary UniqueID,Latitude,Longitude,point_order,sub_polygon_id,Media Market
39,24.8359,-80.7628,5,47,"Miami-Fort Lauderdale, FL"
39,24.8029,-80.8503,1,46,"Miami-Fort Lauderdale, FL"
39,24.8439,-80.7933,2,46,"Miami-Fort Lauderdale, FL"
39,24.8397,-80.7799,3,46,"Miami-Fort Lauderdale, FL"
39,24.8125,-80.7938,4,46,"Miami-Fort Lauderdale, FL"
39,24.8029,-80.8503,5,46,"Miami-Fort Lauderdale, FL"
39,24.8447,-80.7482,1,45,"Miami-Fort Lauderdale, FL"
39,24.8663,-80.73,2,45,"Miami-Fort Lauderdale, FL"
39,24.8852,-80.6908,3,45,"Miami-Fort Lauderdale, FL"
39,24.868,-80.7033,4,45,"Miami-Fort Lauderdale, FL"
39,24.8447,-80.7482,5,45,"Miami-Fort Lauderdale, FL"
39,24.8879,-80.6789,1,44,"Miami-Fort Lauderdale, FL"
39,24.8883,-80.6793,2,44,"Miami-Fort Lauderdale, FL"
39,24.8939,-80.6671,3,44,"Miami-Fort Lauderdale, FL"
39,24.8912,-80.6722,4,44,"Miami-Fort Lauderdale, FL"
39,24.8879,-80.6789,5,44,"Miami-Fort Lauderdale, FL"
39,24.8924,-80.659,1,43,"Miami-Fort Lauderdale, FL"
39,24.8959,-80.6615,2,43,"Miami-Fort Lauderdale, FL"
39,24.895,-80.6661,3,43,"Miami-Fort Lauderdale, FL"
39,24.898,-80.6603,4,43,"Miami-Fort Lauderdale, FL"
39,24.8924,-80.659,5,43,"Miami-Fort Lauderdale, FL"
39,24.8979,-80.659,1,42,"Miami-Fort Lauderdale, FL"
39,24.9453,-80.623,2,42,"Miami-Fort Lauderdale, FL"
39,24.9384,-80.6107,3,42,"Miami-Fort Lauderdale, FL"
39,24.9143,-80.6336,4,42,"Miami-Fort Lauderdale, FL"
39,24.8979,-80.659,5,42,"Miami-Fort Lauderdale, FL"
39,24.9393,-80.61,1,41,"Miami-Fort Lauderdale, FL"
39,24.9526,-80.6124,2,41,"Miami-Fort Lauderdale, FL"
39,24.96,-80.593,3,41,"Miami-Fort Lauderdale, FL"
39,24.9493,-80.5896,4,41,"Miami-Fort Lauderdale, FL"
39,24.9393,-80.61,5,41,"Miami-Fort Lauderdale, FL"
39,25.2434,-81.0473,1,40,"Miami-Fort Lauderdale, FL"
39,25.2576,-81.07,2,40,"Miami-Fort Lauderdale, FL"
39,25.2699,-81.0313,3,40,"Miami-Fort Lauderdale, FL"
39,25.2528,-81.0349,4,40,"Miami-Fort Lauderdale, FL"
39,25.2434,-81.0473,5,40,"Miami-Fort Lauderdale, FL"
39,25.2162,-80.9983,1,39,"Miami-Fort Lauderdale, FL"
39,25.2292,-81.0054,2,39,"Miami-Fort Lauderdale, FL"
39,25.239,-81.0464,3,39,"Miami-Fort Lauderdale, FL"
39,25.2827,-80.9959,4,39,"Miami-Fort Lauderdale, FL"
39,25.2162,-80.9983,5,39,"Miami-Fort Lauderdale, FL"
39,25.3202,-81.1112,1,38,"Miami-Fort Lauderdale, FL"
39,25.3306,-81.1197,2,38,"Miami-Fort Lauderdale, FL"
39,25.3325,-81.1272,3,38,"Miami-Fort Lauderdale, FL"
39,25.3248,-81.1523,4,38,"Miami-Fort Lauderdale, FL"
39,25.343,-81.136,5,38,"Miami-Fort Lauderdale, FL"
39,25.3274,-81.1002,6,38,"Miami-Fort Lauderdale, FL"
39,25.3202,-81.1112,7,38,"Miami-Fort Lauderdale, FL"
39,25.35,-80.2393,1,37,"Miami-Fort Lauderdale, FL"
39,25.3646,-80.2581,2,37,"Miami-Fort Lauderdale, FL"
39,25.3871,-80.2313,3,37,"Miami-Fort Lauderdale, FL"
39,25.3828,-80.2291,4,37,"Miami-Fort Lauderdale, FL"
39,25.35,-80.2393,5,37,"Miami-Fort Lauderdale, FL"
39,25.3688,-80.2535,1,36,"Miami-Fort Lauderdale, FL"
39,25.3826,-80.2536,2,36,"Miami-Fort Lauderdale, FL"
39,25.3868,-80.2421,3,36,"Miami-Fort Lauderdale, FL"
39,25.3825,-80.2413,4,36,"Miami-Fort Lauderdale, FL"
39,25.3688,-80.2535,5,36,"Miami-Fort Lauderdale, FL"
39,25.3907,-80.2279,1,35,"Miami-Fort Lauderdale, FL"
39,25.4169,-80.2084,2,35,"Miami-Fort Lauderdale, FL"
39,25.4928,-80.1777,3,35,"Miami-Fort Lauderdale, FL"
39,25.4156,-80.2029,4,35,"Miami-Fort Lauderdale, FL"
39,25.3907,-80.2279,5,35,"Miami-Fort Lauderdale, FL"
39,25.4943,-80.1793,1,34,"Miami-Fort Lauderdale, FL"
39,25.5049,-80.1893,2,34,"Miami-Fort Lauderdale, FL"
39,25.5183,-80.1775,3,34,"Miami-Fort Lauderdale, FL"
39,25.5163,-80.1752,4,34,"Miami-Fort Lauderdale, FL"
39,25.4943,-80.1793,5,34,"Miami-Fort Lauderdale, FL"
39,25.665,-80.1587,1,33,"Miami-Fort Lauderdale, FL"
39,25.6859,-80.1784,2,33,"Miami-Fort Lauderdale, FL"
39,25.7284,-80.1558,3,33,"Miami-Fort Lauderdale, FL"
39,25.7225,-80.1461,4,33,"Miami-Fort Lauderdale, FL"
39,25.665,-80.1587,5,33,"Miami-Fort Lauderdale, FL"
39,25.7231,-81.2263,1,32,"Miami-Fort Lauderdale, FL"
39,25.7315,-81.2224,2,32,"Miami-Fort Lauderdale, FL"
39,25.7274,-81.2138,3,32,"Miami-Fort Lauderdale, FL"
39,25.7231,-81.2263,4,32,"Miami-Fort Lauderdale, FL"
39,25.7156,-81.2341,1,31,"Miami-Fort Lauderdale, FL"
39,25.7256,-81.2509,2,31,"Miami-Fort Lauderdale, FL"
39,25.7429,-81.2437,3,31,"Miami-Fort Lauderdale, FL"
39,25.7257,-81.2284,4,31,"Miami-Fort Lauderdale, FL"
39,25.7156,-81.2341,5,31,"Miami-Fort Lauderdale, FL"
39,25.6979,-81.2739,1,30,"Miami-Fort Lauderdale, FL"
39,25.7269,-81.2887,2,30,"Miami-Fort Lauderdale, FL"
39,25.7455,-81.2537,3,30,"Miami-Fort Lauderdale, FL"
39,25.7253,-81.2521,4,30,"Miami-Fort Lauderdale, FL"
39,25.7146,-81.2417,5,30,"Miami-Fort Lauderdale, FL"
39,25.6979,-81.2739,6,30,"Miami-Fort Lauderdale, FL"
39,25.7314,-80.1676,1,29,"Miami-Fort Lauderdale, FL"
39,25.7469,-80.1837,2,29,"Miami-Fort Lauderdale, FL"
39,25.7495,-80.1404,3,29,"Miami-Fort Lauderdale, FL"
39,25.7327,-80.1577,4,29,"Miami-Fort Lauderdale, FL"
39,25.7314,-80.1676,5,29,"Miami-Fort Lauderdale, FL"
39,25.7561,-80.141,1,28,"Miami-Fort Lauderdale, FL"
39,25.7637,-80.15,2,28,"Miami-Fort Lauderdale, FL"
39,25.7621,-80.133,3,28,"Miami-Fort Lauderdale, FL"
39,25.7561,-80.141,4,28,"Miami-Fort Lauderdale, FL"
39,25.7642,-80.1854,1,27,"Miami-Fort Lauderdale, FL"
39,25.7699,-80.1866,2,27,"Miami-Fort Lauderdale, FL"
39,25.7696,-80.1837,3,27,"Miami-Fort Lauderdale, FL"
39,25.7642,-80.1854,4,27,"Miami-Fort Lauderdale, FL"
39,25.7479,-81.2694,1,26,"Miami-Fort Lauderdale, FL"
39,25.7647,-81.2804,2,26,"Miami-Fort Lauderdale, FL"
39,25.777,-81.2743,3,26,"Miami-Fort Lauderdale, FL"
39,25.753,-81.2587,4,26,"Miami-Fort Lauderdale, FL"
39,25.7479,-81.2694,5,26,"Miami-Fort Lauderdale, FL"
39,25.7742,-80.1509,1,25,"Miami-Fort Lauderdale, FL"
39,25.7804,-80.1522,2,25,"Miami-Fort Lauderdale, FL"
39,25.7807,-80.1499,3,25,"Miami-Fort Lauderdale, FL"
39,25.7747,-80.1493,4,25,"Miami-Fort Lauderdale, FL"
39,25.7742,-80.1509,5,25,"Miami-Fort Lauderdale, FL"
39,25.7663,-80.1641,1,24,"Miami-Fort Lauderdale, FL"
39,25.7746,-80.1799,2,24,"Miami-Fort Lauderdale, FL"
39,25.7801,-80.1814,3,24,"Miami-Fort Lauderdale, FL"
39,25.7727,-80.1611,4,24,"Miami-Fort Lauderdale, FL"
39,25.7663,-80.1641,5,24,"Miami-Fort Lauderdale, FL"
39,25.7764,-80.1577,1,23,"Miami-Fort Lauderdale, FL"
39,25.7798,-80.1644,2,23,"Miami-Fort Lauderdale, FL"
39,25.7824,-80.1678,3,23,"Miami-Fort Lauderdale, FL"
39,25.7786,-80.1568,4,23,"Miami-Fort Lauderdale, FL"
39,25.7764,-80.1577,5,23,"Miami-Fort Lauderdale, FL"
39,25.7812,-80.1561,1,22,"Miami-Fort Lauderdale, FL"
39,25.7843,-80.1652,2,22,"Miami-Fort Lauderdale, FL"
39,25.7858,-80.1646,3,22,"Miami-Fort Lauderdale, FL"
39,25.782,-80.1558,4,22,"Miami-Fort Lauderdale, FL"
39,25.7812,-80.1561,5,22,"Miami-Fort Lauderdale, FL"
39,25.7892,-80.1702,1,21,"Miami-Fort Lauderdale, FL"
39,25.7908,-80.1708,2,21,"Miami-Fort Lauderdale, FL"
39,25.7906,-80.1659,3,21,"Miami-Fort Lauderdale, FL"
39,25.7892,-80.1702,4,21,"Miami-Fort Lauderdale, FL"
39,25.7891,-80.1716,1,20,"Miami-Fort Lauderdale, FL"
39,25.79,-80.1793,2,20,"Miami-Fort Lauderdale, FL"
39,25.7913,-80.1727,3,20,"Miami-Fort Lauderdale, FL"
39,25.7891,-80.1716,4,20,"Miami-Fort Lauderdale, FL"
39,25.789,-80.1473,1,19,"Miami-Fort Lauderdale, FL"
39,25.7898,-80.1488,2,19,"Miami-Fort Lauderdale, FL"
39,25.7924,-80.1499,3,19,"Miami-Fort Lauderdale, FL"
39,25.7916,-80.1465,4,19,"Miami-Fort Lauderdale, FL"
39,25.789,-80.1473,5,19,"Miami-Fort Lauderdale, FL"
39,25.7883,-80.1634,1,18,"Miami-Fort Lauderdale, FL"
39,25.7888,-80.1641,2,18,"Miami-Fort Lauderdale, FL"
39,25.7934,-80.163,3,18,"Miami-Fort Lauderdale, FL"
39,25.7887,-80.1617,4,18,"Miami-Fort Lauderdale, FL"
39,25.7883,-80.1634,5,18,"Miami-Fort Lauderdale, FL"
39,25.7885,-80.1544,1,17,"Miami-Fort Lauderdale, FL"
39,25.7888,-80.156,2,17,"Miami-Fort Lauderdale, FL"
39,25.7943,-80.1551,3,17,"Miami-Fort Lauderdale, FL"
39,25.7885,-80.1544,4,17,"Miami-Fort Lauderdale, FL"
39,25.7863,-80.159,1,16,"Miami-Fort Lauderdale, FL"
39,25.7909,-80.1601,2,16,"Miami-Fort Lauderdale, FL"
39,25.7956,-80.1591,3,16,"Miami-Fort Lauderdale, FL"
39,25.7867,-80.1578,4,16,"Miami-Fort Lauderdale, FL"
39,25.7863,-80.159,5,16,"Miami-Fort Lauderdale, FL"
39,25.7993,-80.1471,1,15,"Miami-Fort Lauderdale, FL"
39,25.8004,-80.1416,2,15,"Miami-Fort Lauderdale, FL"
39,25.7994,-80.1415,3,15,"Miami-Fort Lauderdale, FL"
39,25.7993,-80.1471,4,15,"Miami-Fort Lauderdale, FL"
39,25.6968,-81.2989,1,14,"Miami-Fort Lauderdale, FL"
39,25.7212,-81.3458,2,14,"Miami-Fort Lauderdale, FL"
39,25.7783,-81.3683,3,14,"Miami-Fort Lauderdale, FL"
39,25.784,-81.3106,4,14,"Miami-Fort Lauderdale, FL"
39,25.8021,-81.2981,5,14,"Miami-Fort Lauderdale, FL"
39,25.7955,-81.2813,6,14,"Miami-Fort Lauderdale, FL"
39,25.6968,-81.2989,7,14,"Miami-Fort Lauderdale, FL"
39,25.8008,-80.1476,1,13,"Miami-Fort Lauderdale, FL"
39,25.8032,-80.1473,2,13,"Miami-Fort Lauderdale, FL"
39,25.8032,-80.1416,3,13,"Miami-Fort Lauderdale, FL"
39,25.8009,-80.1415,4,13,"Miami-Fort Lauderdale, FL"
39,25.8008,-80.1476,5,13,"Miami-Fort Lauderdale, FL"
39,25.8039,-81.3068,1,12,"Miami-Fort Lauderdale, FL"
39,25.7845,-81.3262,2,12,"Miami-Fort Lauderdale, FL"
39,25.8033,-81.3439,3,12,"Miami-Fort Lauderdale, FL"
39,25.8039,-81.3068,4,12,"Miami-Fort Lauderdale, FL"
39,25.8037,-80.1465,1,11,"Miami-Fort Lauderdale, FL"
39,25.806,-80.1452,2,11,"Miami-Fort Lauderdale, FL"
39,25.806,-80.1416,3,11,"Miami-Fort Lauderdale, FL"
39,25.8042,-80.1417,4,11,"Miami-Fort Lauderdale, FL"
39,25.8037,-80.1465,5,11,"Miami-Fort Lauderdale, FL"
39,25.8443,-80.155,1,10,"Miami-Fort Lauderdale, FL"
39,25.8496,-80.1554,2,10,"Miami-Fort Lauderdale, FL"
39,25.8492,-80.1452,3,10,"Miami-Fort Lauderdale, FL"
39,25.8443,-80.1457,4,10,"Miami-Fort Lauderdale, FL"
39,25.8443,-80.155,5,10,"Miami-Fort Lauderdale, FL"
39,25.8463,-80.1325,1,9,"Miami-Fort Lauderdale, FL"
39,25.8499,-80.1301,2,9,"Miami-Fort Lauderdale, FL"
39,25.8471,-80.1261,3,9,"Miami-Fort Lauderdale, FL"
39,25.8463,-80.1325,4,9,"Miami-Fort Lauderdale, FL"
39,25.8429,-80.1233,1,8,"Miami-Fort Lauderdale, FL"
39,25.8508,-80.1247,2,8,"Miami-Fort Lauderdale, FL"
39,25.8433,-80.1225,3,8,"Miami-Fort Lauderdale, FL"
39,25.8429,-80.1233,4,8,"Miami-Fort Lauderdale, FL"
39,25.8439,-80.1571,1,7,"Miami-Fort Lauderdale, FL"
39,25.8445,-80.1602,2,7,"Miami-Fort Lauderdale, FL"
39,25.855,-80.1597,3,7,"Miami-Fort Lauderdale, FL"
39,25.8552,-80.1573,4,7,"Miami-Fort Lauderdale, FL"
39,25.8439,-80.1571,5,7,"Miami-Fort Lauderdale, FL"
39,25.8488,-80.1398,1,6,"Miami-Fort Lauderdale, FL"
39,25.8596,-80.1441,2,6,"Miami-Fort Lauderdale, FL"
39,25.853,-80.1257,3,6,"Miami-Fort Lauderdale, FL"
39,25.8488,-80.1398,4,6,"Miami-Fort Lauderdale, FL"
39,25.8718,-80.1394,1,5,"Miami-Fort Lauderdale, FL"
39,25.873,-80.1425,2,5,"Miami-Fort Lauderdale, FL"
39,25.8845,-80.1413,3,5,"Miami-Fort Lauderdale, FL"
39,25.8801,-80.13,4,5,"Miami-Fort Lauderdale, FL"
39,25.8718,-80.1394,5,5,"Miami-Fort Lauderdale, FL"
39,25.8838,-80.1352,1,4,"Miami-Fort Lauderdale, FL"
39,25.887,-80.1396,2,4,"Miami-Fort Lauderdale, FL"
39,25.8929,-80.1347,3,4,"Miami-Fort Lauderdale, FL"
39,25.8838,-80.1352,4,4,"Miami-Fort Lauderdale, FL"
39,25.8811,-80.1288,1,3,"Miami-Fort Lauderdale, FL"
39,25.8841,-80.134,2,3,"Miami-Fort Lauderdale, FL"
39,25.8945,-80.1332,3,3,"Miami-Fort Lauderdale, FL"
39,25.89,-80.1299,4,3,"Miami-Fort Lauderdale, FL"
39,25.8811,-80.1288,5,3,"Miami-Fort Lauderdale, FL"
39,25.7648,-80.1316,1,2,"Miami-Fort Lauderdale, FL"
39,25.7895,-80.1453,2,2,"Miami-Fort Lauderdale, FL"
39,25.8094,-80.1362,3,2,"Miami-Fort Lauderdale, FL"
39,25.8105,-80.1448,4,2,"Miami-Fort Lauderdale, FL"
39,25.8407,-80.1327,5,2,"Miami-Fort Lauderdale, FL"
39,25.8465,-80.1274,6,2,"Miami-Fort Lauderdale, FL"
39,25.8422,-80.1237,7,2,"Miami-Fort Lauderdale, FL"
39,25.8429,-80.1219,8,2,"Miami-Fort Lauderdale, FL"
39,25.8444,-80.1219,9,2,"Miami-Fort Lauderdale, FL"
39,25.8504,-80.1226,10,2,"Miami-Fort Lauderdale, FL"
39,25.8622,-80.1312,11,2,"Miami-Fort Lauderdale, FL"
39,25.8637,-80.1428,12,2,"Miami-Fort Lauderdale, FL"
39,25.8676,-80.1241,13,2,"Miami-Fort Lauderdale, FL"
39,25.8995,-80.1226,14,2,"Miami-Fort Lauderdale, FL"
39,25.8506,-80.1192,15,2,"Miami-Fort Lauderdale, FL"
39,25.7648,-80.1316,16,2,"Miami-Fort Lauderdale, FL"
39,26.3209,-80.0748,1,1,"Miami-Fort Lauderdale, FL"
39,25.9008,-80.1235,2,1,"Miami-Fort Lauderdale, FL"
39,25.9199,-80.1245,3,1,"Miami-Fort Lauderdale, FL"
39,25.9283,-80.1317,4,1,"Miami-Fort Lauderdale, FL"
39,25.6148,-80.3077,5,1,"Miami-Fort Lauderdale, FL"
39,25.3705,-80.3115,6,1,"Miami-Fort Lauderdale, FL"
39,25.2657,-80.4272,7,1,"Miami-Fort Lauderdale, FL"
39,25.1981,-80.4169,8,1,"Miami-Fort Lauderdale, FL"
39,25.2033,-80.3522,9,1,"Miami-Fort Lauderdale, FL"
39,25.2825,-80.3664,10,1,"Miami-Fort Lauderdale, FL"
39,25.3332,-80.2565,11,1,"Miami-Fort Lauderdale, FL"
39,25.1211,-80.3853,12,1,"Miami-Fort Lauderdale, FL"
39,25.0846,-80.4487,13,1,"Miami-Fort Lauderdale, FL"
39,25.0222,-80.4956,14,1,"Miami-Fort Lauderdale, FL"
39,24.9564,-80.5655,15,1,"Miami-Fort Lauderdale, FL"
39,24.951,-80.5861,16,1,"Miami-Fort Lauderdale, FL"
39,25.1673,-80.3838,17,1,"Miami-Fort Lauderdale, FL"
39,25.2252,-80.4536,18,1,"Miami-Fort Lauderdale, FL"
39,25.2428,-80.4396,19,1,"Miami-Fort Lauderdale, FL"
39,25.2158,-80.4949,20,1,"Miami-Fort Lauderdale, FL"
39,25.2229,-80.456,21,1,"Miami-Fort Lauderdale, FL"
39,25.1993,-80.4355,22,1,"Miami-Fort Lauderdale, FL"
39,25.1268,-80.4272,23,1,"Miami-Fort Lauderdale, FL"
39,25.2224,-80.5208,24,1,"Miami-Fort Lauderdale, FL"
39,25.1386,-80.6728,25,1,"Miami-Fort Lauderdale, FL"
39,25.157,-81.1412,26,1,"Miami-Fort Lauderdale, FL"
39,25.3266,-81.1448,27,1,"Miami-Fort Lauderdale, FL"
39,25.3274,-81.1178,28,1,"Miami-Fort Lauderdale, FL"
39,25.2762,-81.0921,29,1,"Miami-Fort Lauderdale, FL"
39,25.278,-81.0675,30,1,"Miami-Fort Lauderdale, FL"
39,25.2603,-81.0675,31,1,"Miami-Fort Lauderdale, FL"
39,25.2589,-81.0706,32,1,"Miami-Fort Lauderdale, FL"
39,25.2553,-81.0697,33,1,"Miami-Fort Lauderdale, FL"
39,25.2191,-81.0216,34,1,"Miami-Fort Lauderdale, FL"
39,25.2114,-80.9991,35,1,"Miami-Fort Lauderdale, FL"
39,25.2527,-80.9039,36,1,"Miami-Fort Lauderdale, FL"
39,25.3891,-81.151,37,1,"Miami-Fort Lauderdale, FL"
39,25.4308,-81.0823,38,1,"Miami-Fort Lauderdale, FL"
39,25.5069,-81.21,39,1,"Miami-Fort Lauderdale, FL"
39,25.5574,-81.1573,40,1,"Miami-Fort Lauderdale, FL"
39,25.5578,-81.2264,41,1,"Miami-Fort Lauderdale, FL"
39,25.6801,-81.2854,42,1,"Miami-Fort Lauderdale, FL"
39,25.6981,-81.1802,43,1,"Miami-Fort Lauderdale, FL"
39,25.801,-81.2641,44,1,"Miami-Fort Lauderdale, FL"
39,25.8038,-81.2938,45,1,"Miami-Fort Lauderdale, FL"
39,25.8056,-80.8731,46,1,"Miami-Fort Lauderdale, FL"
39,26.3338,-80.8812,47,1,"Miami-Fort Lauderdale, FL"
39,26.3209,-80.0748,48,1,"Miami-Fort Lauderdale, FL"
38,44.9944,-119.672,1,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,44.9946,-119.7911,2,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.1676,-119.7601,3,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.2575,-120.0067,4,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.8125,-119.9995,5,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.836,-119.8681,6,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.0407,-119.8663,7,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.044,-121.5239,8,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.3882,-121.5236,9,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.3897,-121.3939,10,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.5201,-121.4551,11,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.7131,-121.353,12,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.8737,-121.524,13,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.055,-121.3753,14,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.1191,-121.4074,15,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.1476,-121.298,16,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.2832,-121.3444,17,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.3673,-121.466,18,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.5654,-121.2297,19,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.5971,-121.1136,20,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.4251,-120.9085,21,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.3086,-120.5668,22,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.2252,-120.0132,23,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,47.0716,-120.0428,24,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.8114,-119.9256,25,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.7237,-119.9734,26,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.6323,-119.8948,27,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.645,-119.6261,28,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.7274,-119.5157,29,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.6782,-119.3689,30,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.7373,-119.3696,31,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.7389,-118.2099,32,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.2951,-118.2416,33,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,46.2078,-117.9913,34,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.817,-117.9737,35,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.8171,-118.045,36,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.6885,-118.1172,37,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.4708,-118.1171,38,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.4427,-118.4052,39,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.3552,-118.4283,40,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.3452,-118.6977,41,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.1969,-118.6558,42,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,45.197,-118.5467,43,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,44.996,-118.5191,44,1,"Yakima-Pasco-Richland-Kennewick, WA"
38,44.9944,-119.672,45,1,"Yakima-Pasco-Richland-Kennewick, WA"
37,41.9994,-117.0183,1,1,"Boise, ID"
37,41.997,-118.1972,2,1,"Boise, ID"
37,44.04,-118.2274,3,1,"Boise, ID"
37,44.0477,-118.8163,4,1,"Boise, ID"
37,43.96,-118.8166,5,1,"Boise, ID"
37,43.9591,-119.6576,6,1,"Boise, ID"
37,44.9944,-119.672,7,1,"Boise, ID"
37,44.9583,-118.2448,8,1,"Boise, ID"
37,44.8654,-118.2281,9,1,"Boise, ID"
37,44.8361,-118.3189,10,1,"Boise, ID"
37,44.7508,-118.2853,11,1,"Boise, ID"
37,44.7064,-118.5193,12,1,"Boise, ID"
37,44.589,-118.3062,13,1,"Boise, ID"
37,44.2771,-118.5001,14,1,"Boise, ID"
37,44.2561,-118.1932,15,1,"Boise, ID"
37,44.4433,-117.9716,16,1,"Boise, ID"
37,44.4445,-117.591,17,1,"Boise, ID"
37,44.3877,-117.4859,18,1,"Boise, ID"
37,44.3014,-117.4862,19,1,"Boise, ID"
37,44.3014,-117.2201,20,1,"Boise, ID"
37,44.4837,-117.2241,21,1,"Boise, ID"
37,44.7271,-117.0623,22,1,"Boise, ID"
37,44.8808,-116.857,23,1,"Boise, ID"
37,45.0217,-116.848,24,1,"Boise, ID"
37,45.2679,-116.687,25,1,"Boise, ID"
37,45.268,-116.3429,26,1,"Boise, ID"
37,45.1089,-116.3048,27,1,"Boise, ID"
37,45.1076,-116.1445,28,1,"Boise, ID"
37,45.2197,-115.975,29,1,"Boise, ID"
37,45.1971,-114.6941,30,1,"Boise, ID"
37,44.842,-114.7668,31,1,"Boise, ID"
37,44.7208,-114.9542,32,1,"Boise, ID"
37,44.7706,-115.0893,33,1,"Boise, ID"
37,44.5795,-115.3051,34,1,"Boise, ID"
37,44.4628,-115.2238,35,1,"Boise, ID"
37,44.3248,-115.2879,36,1,"Boise, ID"
37,44.0969,-114.9967,37,1,"Boise, ID"
37,44.038,-115.0481,38,1,"Boise, ID"
37,43.9822,-114.9672,39,1,"Boise, ID"
37,43.8586,-114.9894,40,1,"Boise, ID"
37,43.8078,-114.7044,41,1,"Boise, ID"
37,43.5904,-114.6822,42,1,"Boise, ID"
37,43.4778,-114.5063,43,1,"Boise, ID"
37,43.3334,-114.5347,44,1,"Boise, ID"
37,43.3258,-114.3946,45,1,"Boise, ID"
37,43.2575,-114.3746,46,1,"Boise, ID"
37,43.1996,-114.3749,47,1,"Boise, ID"
37,43.1984,-115.0865,48,1,"Boise, ID"
37,41.996,-115.0383,49,1,"Boise, ID"
37,41.9994,-117.0183,50,1,"Boise, ID"
36,43.9381,-114.9713,1,1,"Twin Falls, ID"
36,43.993,-114.8137,2,1,"Twin Falls, ID"
36,43.9278,-114.8138,3,1,"Twin Falls, ID"
36,43.8449,-114.5631,4,1,"Twin Falls, ID"
36,43.9044,-114.4853,5,1,"Twin Falls, ID"
36,43.8872,-114.293,6,1,"Twin Falls, ID"
36,43.7414,-114.1026,7,1,"Twin Falls, ID"
36,43.7652,-114.0042,8,1,"Twin Falls, ID"
36,43.5717,-113.8061,9,1,"Twin Falls, ID"
36,43.5848,-113.7006,10,1,"Twin Falls, ID"
36,43.4673,-113.5935,11,1,"Twin Falls, ID"
36,43.3676,-113.6354,12,1,"Twin Falls, ID"
36,43.3672,-113.3619,13,1,"Twin Falls, ID"
36,43.2847,-113.3619,14,1,"Twin Falls, ID"
36,43.2848,-113.0073,15,1,"Twin Falls, ID"
36,43.111,-113.0077,16,1,"Twin Falls, ID"
36,43.1111,-113.2435,17,1,"Twin Falls, ID"
36,42.8482,-113.2437,18,1,"Twin Falls, ID"
36,42.7624,-113.2369,19,1,"Twin Falls, ID"
36,42.7623,-113.179,20,1,"Twin Falls, ID"
36,42.6253,-113.237,21,1,"Twin Falls, ID"
36,42.588,-113.0028,22,1,"Twin Falls, ID"
36,41.9982,-113.0008,23,1,"Twin Falls, ID"
36,41.996,-115.0383,24,1,"Twin Falls, ID"
36,43.1984,-115.0865,25,1,"Twin Falls, ID"
36,43.1996,-114.3749,26,1,"Twin Falls, ID"
36,43.3258,-114.3946,27,1,"Twin Falls, ID"
36,43.3334,-114.5347,28,1,"Twin Falls, ID"
36,43.4929,-114.5161,29,1,"Twin Falls, ID"
